Motorname,Motornummer,Motorfamilie,Stillstandsstrom,Spitzenstrom,Grenzdrehzahl,Motorpolzahl,Kt,L,R,J,Einsatzphi,Endwertphi,MTANG,MLGQ,MLGD,MLGC,MLGP,KC,KTN,PIDT2,GVFBT,GV,GVTN,FBtype,Respoles,Resphase,DICONT,Unenn,RedFaktor,Ipeak,MVANGLP
6SM27M4000,1,2,0.8,3.5,4000,6,0.41,21,31,0.08,2000,20,0,0.756,0.7,0.7,0.4,0.5,0.6,1,0.4,1.040650407,6,1,2,0,601,560,1,1.6,20
6SM27M4000,1,2,0.8,3.5,4000,6,0.41,21,31,0.08,2000,20,0,1.512,0.7,0.7,0.4,0.5,0.6,1,0.4,0.520325203,6,1,2,0,603,560,1,1.6,20
6SM27M4000,1,2,0.8,3.5,4000,6,0.41,21,31,0.08,3000,20,0,0.8,0.6,1,0.6,1,0.6,1,0.2,1,8,1,2,0,601,675,1,1.6,20
6SM27M4000,1,2,0.8,3.5,4000,6,0.41,21,31,0.08,3000,20,0,1.6,0.6,1,0.6,1,0.6,1,0.2,1,10,1,2,0,603,675,1,1.6,20
6SM37S6000,3,2,1,4,6000,6,0.5,32,36,0.45,3000,20,0,2,0.6,0.7,0.6,1,0.5,0.5,0.2,8,10,4,0,0,601,675,0.8,2,20
6SM37S6000,3,2,1,4,6000,6,0.5,32,36,0.45,3000,20,0,2,0.6,0.7,0.6,1,0.5,1,0.6,4,10,1,2,0,601,675,1,2,20
6SM37M6000,5,2,1.6,6.5,6000,6,0.62,21,12.8,0.7,3000,20,0,1,0.6,1,0.6,1,0.6,0.2,0.2,8,10,4,0,0,601,675,0.8,3,20
6SM37M6000,5,2,1.6,6.5,6000,6,0.62,21,12.8,0.7,3000,20,0,1.5,0.6,1,0.4,1,0.5,0.5,0.2,4,10,4,0,0,603,675,0.8,3.2,20
6SM37M6000,5,2,1.6,6.5,6000,6,0.62,21,12.8,0.7,3000,20,0,1,0.6,1,0.6,1,0.6,1,0.6,8,10,1,2,0,601,675,1,3,20
6SM37M6000,5,2,1.6,6.5,6000,6,0.62,21,12.8,0.7,3000,20,0,1.5,0.6,1,0.4,1,0.5,1,0.6,2,10,1,2,0,603,675,1,3.2,20
6SM37L4000,7,2,1.6,6.4,4000,6,0.96,30,15.5,1,2000,20,0,4.5,0.6,1,0.6,1,0.6,1,0.4,2,10,1,2,0,606,675,1,3.2,20
6SM37L4000,7,2,1.6,6.4,4000,6,0.96,30,15.5,1,2000,20,0,1.2,0.6,0.8,0.6,1,0.6,1,0.6,5,10,1,2,0,601,675,1,3,20
6SM37L4000,7,2,1.6,6.4,4000,6,0.96,30,15.5,1,2000,20,0,1.2,0.6,0.8,0.6,1,0.6,0.2,0.2,18,10,2,0,0,601,675,0.8,3,20
6SM37L4000,7,2,1.6,6.4,4000,6,0.96,30,15.5,1,2000,20,0,1.5,0.6,0.7,0.6,1,0.6,0.2,0.2,4,10,4,0,0,603,675,0.8,3.2,20
6SM37L4000,7,2,1.6,6.4,4000,6,0.96,30,15.5,1,2000,20,0,1.2,0.6,0.8,0.6,1,0.6,0.2,0.2,10,10,4,0,0,601,675,0.8,3,20
6SM37L4000,7,2,1.6,6.4,4000,6,0.96,30,15.5,1,2000,20,0,1.5,0.6,0.7,0.6,1,0.6,1,0.6,3,10,1,2,0,603,675,1,3.2,20
6SM47L3000,9,2,2.3,9,3000,6,1.33,25,11,1.6,1500,20,0,1,0.6,1,0.6,1,0.6,1,0.2,10,10,1,2,0,601,675,1,3,20
6SM47L3000,9,2,2.3,9,3000,6,1.33,25,11,1.6,1500,20,0,2.1,0.6,0.7,0.5,1,0.6,1,0.6,5,10,1,2,0,603,675,1,4.6,20
6SM47L3000,9,2,2.3,9,3000,6,1.33,25,11,1.6,1500,20,0,3.8,0.6,0.6,0.5,1,0.6,1,0.4,1.2,10,1,2,0,606,675,1,4.6,20
6SM47L3000,9,2,2.3,9,3000,6,1.33,25,11,1.6,1500,20,0,2.1,0.6,0.7,0.5,1,0.6,0.5,0.2,10,10,2,0,0,603,675,0.8,4.6,20
6SM47L3000,9,2,2.3,9,3000,6,1.33,25,11,1.6,1500,20,0,2.1,0.6,0.7,0.5,1,0.6,0.2,0.2,5,10,4,0,0,603,675,0.8,4.6,20
6SM47L3000,9,2,2.3,9,3000,6,1.33,25,11,1.6,1500,20,0,1,0.6,1,0.6,1,0.6,0.5,0.2,15,10,2,0,0,601,675,0.8,3,20
6SM57S3000,11,2,2.8,11,3000,6,1.65,35,6.3,3.1,1500,20,0,5,0.6,1,0.6,1,0.6,1,0.4,5,10,1,2,0,606,675,1,5.6,20
6SM57S3000,11,2,2.8,11,3000,6,1.65,35,6.3,3.1,1500,20,0,1.5,0.6,1,0.6,1,0.6,1,0.2,10,8,1,2,0,601,675,1,3,20
6SM57S3000,11,2,2.8,11,3000,6,1.65,35,6.3,3.1,1500,20,0,2.5,0.6,0.7,0.5,1,0.5,1,0.6,10,8,2,0,0,603,675,0.8,5.6,20
6SM57S3000,11,2,2.8,11,3000,6,1.65,35,6.3,3.1,1500,20,0,2.5,0.6,0.7,0.5,1,0.5,1,0.4,5,10,1,2,0,603,675,1,5.6,20
6SM57S3000,11,2,2.8,11,3000,6,1.65,35,6.3,3.1,1500,20,0,2.5,0.6,0.7,0.5,1,0.5,0.2,0.2,8,8,4,0,0,603,675,0.8,5.6,20
6SM57M3000,13,2,4.3,17,3000,6,1.85,24,3.9,4.5,1500,20,0,6,0.6,1,0.6,1,0.6,1,0.6,3,10,1,2,0,610,675,1,8.6,20
6SM57M3000,13,2,4.3,17,3000,6,1.85,24,3.9,4.5,1500,20,0,10,0.6,1,0.6,1,0.6,1,0.6,1.5,10,1,2,0,614,675,1,8.6,20
6SM57M3000,13,2,4.3,17,3000,6,1.85,24,3.9,4.5,1500,20,0,3,0.6,1,0.6,1,0.6,0.5,0.2,7,10,2,0,0,606,675,0.8,8.6,20
6SM57M3000,13,2,4.3,17,3000,6,1.85,24,3.9,4.5,1500,20,0,3,0.6,1,0.6,1,0.6,1,0.6,5,10,1,2,0,606,675,1,8.6,20
6SM57M3000,13,2,4.3,17,3000,6,1.85,24,3.9,4.5,1500,20,0,3,0.6,1,0.6,1,0.6,0.4,0.4,4,8,4,0,0,606,675,0.8,8.6,20
6SM57M3000,13,2,4.3,17,3000,6,1.85,24,3.9,4.5,1500,20,0,10,0.6,1,0.6,1,0.6,1,0.6,1.5,10,1,2,0,620,675,1,8.6,20
6SM77K3000,15,2,6,24,3000,6,1.85,18,2.2,12,1500,20,0,3,0.6,1,0.6,1,0.8,1,0.4,8,10,1,2,0,606,675,1,12,20
6SM77K3000,15,2,6,24,3000,6,1.85,18,2.2,12,1500,20,0,3,0.6,1,0.6,1,0.8,0.4,0.2,12,8,4,0,0,606,675,0.8,12,20
6SM77K3000,15,2,6,24,3000,6,1.85,18,2.2,12,1500,20,0,4.5,0.6,1,0.6,1,0.6,1,0.4,5,8,1,2,0,610,675,1,12,20
6SM77S3000,17,2,10,40,3000,6,1.7,8.3,1.1,18,1500,20,0,2,0.6,0.8,0.5,0.5,0.7,2,0.6,5,10,1,2,0,610,675,1,20,20
6SM77S3000,17,2,10,40,3000,6,1.7,8.3,1.1,18,1500,20,0,3,0.4,1,1,1,0.6,0.3,0.3,6,10,2,0,0,614,675,0.8,20,20
6SM77S3000,17,2,10,40,3000,6,1.7,8.3,1.1,18,1500,20,0,3,0.4,1,1,1,0.6,1.5,0.4,4,10,1,2,0,614,675,1,20,20
6SM77S3000,17,2,10,40,3000,6,1.7,8.3,1.1,18,1500,20,0,2,0.6,0.8,0.5,0.5,0.7,0.2,0.2,8,10,4,0,0,610,675,0.8,20,20
6SM77S3000,17,2,10,40,3000,6,1.7,8.3,1.1,18,1500,20,0,2,0.6,0.8,0.5,0.5,0.7,0.3,0.3,10,10,2,0,0,610,675,0.8,20,20
6SM77S3000,17,2,10,40,3000,6,1.7,8.3,1.1,18,1500,20,0,3,0.6,1,0.6,1,0.6,0.3,0.3,6,10,2,0,0,620,675,0.8,20,20
6SM107K3000,19,2,16,70,3000,6,1.6,4.4,0.45,82,1500,20,0,2.112,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,620,560,1,32,20
6SM107K3000,19,2,16,70,3000,6,1.6,4.4,0.45,82,1500,20,0,1.056,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,610,560,1,20,20
6SM107K3000,19,2,16,70,3000,6,1.6,4.4,0.45,82,1500,20,0,1.4784,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,614,560,1,28,20
6SM107K3000,19,2,16,70,3000,6,1.6,4.4,0.45,82,2000,20,0,2,0.7,0.7,0.4,1,0.6,1,0.6,5,10,1,2,0,614,675,1,28,20
6SM107K3000,19,2,16,70,3000,6,1.6,4.4,0.45,82,2000,20,0,2,0.7,0.7,0.4,1,0.6,1,0.6,5,10,1,2,0,620,675,1,32,20
6SM107S3000,21,2,20,85,3000,6,1.6,3.6,0.37,104,1500,20,0,1.5,0.6,1,0.6,1,0.6,0.2,0.2,20,10,2,0,0,620,675,0.8,40,20
6SM107S3000,21,2,20,85,3000,6,1.6,3.6,0.37,104,1500,20,0,1.5,0.6,1,0.6,1,0.6,1,0.6,1,15,1,2,0,620,675,1,40,20
6SM107S3000,21,2,20,85,3000,6,1.6,3.6,0.37,104,1500,20,0,1,0.6,1,0.6,1,0.6,1,0.6,1,15,1,2,0,614,675,1,28,20
6SM107S3000,21,2,20,85,3000,6,1.6,3.6,0.37,104,1500,20,0,1,0.6,1,0.6,1,0.6,0.2,0.2,20,10,2,0,0,614,675,0.8,28,20
6SM37VL6000,23,2,3.8,15.2,6000,6,0.79,8,3.65,1.6,3000,20,0,1.5,0.6,0.8,0.6,1,0.6,1,0.4,2,10,1,2,0,606,675,1,7.6,20
6SM37VL6000,23,2,3.8,15.2,6000,6,0.79,8,3.65,1.6,3000,20,0,0.7,0.3,0.7,0.4,1,0.6,1,0.4,4,8,1,2,0,603,675,1,6,20
6SM57L3000,27,2,6.1,24.4,3000,6,1.55,11.3,1.61,6.7,2000,20,0,2.8,0.3,0.7,0.4,1,0.6,1,0.4,6,8,1,2,0,606,675,1,12,20
6SM27LL4500,29,2,0.82,3.7,4500,6,0.98,42,37,0.14,2000,20,0,2.2,0.3,0.7,0.4,1,0.6,0.5,0.1,1.4,8,1,2,0,603,675,1,1.64,20
6SM27LL4500,29,2,0.82,3.7,4500,6,0.98,42,37,0.14,2000,20,0,1,0.6,0.8,0.5,0.5,0.6,1,0.4,1,10,1,2,0,601,675,1,1.64,20
6SM27LL4500,29,2,0.82,3.7,4500,6,0.98,42,37,0.14,2000,20,0,1,0.6,0.8,0.5,0.5,0.6,0.2,0.2,1.5,10,4,0,0,601,675,0.8,1.64,20
6SM45S3000,101,1,1.3,4.7,3000,6,0.68,54,25.4,1.5,2000,20,0,4.1,0.6,0.8,0.7,1,0.6,1,0.6,3,10,1,2,0,603,560,1,2.6,20
6SM45S3000,101,1,1.3,4.7,3000,6,0.68,54,25.4,1.5,2000,20,0,1.5,0.6,0.8,0.5,0.5,1,1,0.6,5,10,1,2,0,601,560,1,2.6,20
6SM45M3000,103,1,1.3,5.6,3000,6,1.36,99,34,2.1,2000,20,0,7.6,0.6,0.946,0.804,1,0.5,1,0.4,3.5,10,1,2,0,603,560,1,2.6,20
6SM45M3000,103,1,1.3,5.6,3000,6,1.36,99,34,2.1,2000,20,0,3.5,0.6,1,0.6,1,0.6,1,0.2,10,8,1,2,0,601,560,1,2.6,20
6SM45L3000,105,1,2.4,9.6,3000,6,1.36,47,11.9,3.4,1500,20,0,4,0.6,1,0.6,1,0.6,1,0.4,4,8,1,2,0,603,560,1,4.8,20
6SM45L3000,105,1,2.4,9.6,3000,6,1.36,47,11.9,3.4,1500,20,0,2,0.6,1,0.6,1,0.6,1,0.2,10,8,1,2,0,601,560,1,3,20
6SM56S3000,107,1,2.8,12.4,3000,6,1.33,54,9.4,5.2,1500,20,0,9,0.6,0.8,0.4,0.5,1,1.5,0.4,2,10,1,2,0,606,560,1,5.6,20
6SM56S3000,107,1,2.8,12.4,3000,6,1.33,54,9.4,5.2,1500,20,0,2.5,0.6,1,0.6,1,0.6,2,0.6,10,8,1,2,0,603,560,1,5.6,20
6SM56S3000,107,1,2.8,12.4,3000,6,1.33,54,9.4,5.2,1500,20,0,10,0.6,1,0.6,1,0.6,2,0.6,3,10,1,2,0,610,560,1,5.6,20
6SM56S30BV,109,1,3.6,12.4,3000,6,1.33,54,9.4,5.2,2000,20,0,8,0.6,0.8,0.4,0.5,1,1.5,0.4,2,10,1,2,0,606,560,1,7.2,20
6SM56M3000,111,1,4.8,19.6,3000,6,1.45,30,4,10,1500,20,0,4.5,0.3,0.7,0.4,1,0.6,2,0.6,10,8,1,2,0,606,560,1,9.6,20
6SM56M3000,111,1,4.8,19.6,3000,6,1.45,30,4,10,1500,20,0,2.2,0.6,1,0.6,1,0.6,2,0.6,12,8,1,2,0,603,560,1,6,20
6SM56M3000,111,1,4.8,19.6,3000,6,1.45,30,4,10,1500,20,0,6,0.6,1,0.6,1,0.6,2,0.6,5,10,1,2,0,610,560,1,9.6,20
6SM56M3000,111,1,4.8,19.6,3000,6,1.45,30,4,10,1500,20,0,4.5,0.3,0.7,0.4,1,0.6,0.5,0.4,10,10,4,0,0,606,560,0.8,9.6,20
6SM56M30BV,113,1,6.3,19.6,3000,6,1.45,30,4,10,2000,20,0,6,0.6,1,0.6,1,0.6,2,0.6,5,10,1,2,0,610,560,1,12.6,20
6SM56L3000,115,1,7.6,28.3,3000,6,1.32,15.8,1.8,15,1500,20,0,4,0.6,1,0.6,1,0.6,2,0.6,5,10,1,2,0,610,560,1,15.2,20
6SM56L3000,115,1,7.6,28.3,3000,6,1.32,15.8,1.8,15,1500,20,0,3,0.3,0.7,0.4,1,0.6,1.5,0.4,5,10,1,2,0,606,560,1,12,20
6SM56L30BV,117,1,10,28.3,3000,6,1.32,15.8,1.8,15,2000,20,0,4,0.6,1,0.6,1,0.6,2,0.6,5,10,1,2,0,610,560,1,20,20
6SM71K3000,119,1,8,32,3000,6,1.31,19.6,1.65,20,1500,20,0,6,0.3,0.7,0.4,1,0.6,0.5,0.2,20,10,4,0,0,610,560,0.8,16,20
6SM71K3000,119,1,8,32,3000,6,1.31,19.6,1.65,20,1500,20,0,3,0.6,1,0.6,1,0.6,1.5,0.6,15,10,1,2,0,606,560,1,12,20
6SM71K3000,119,1,8,32,3000,6,1.31,19.6,1.65,20,1500,20,0,6,0.3,0.7,0.4,1,0.6,1.5,0.6,8,10,1,2,0,610,560,1,16,20
6SM71K30BV,121,1,10.7,32,3000,6,1.31,19.6,1.65,20,2000,20,0,6,0.3,0.7,0.4,1,0.6,1.5,0.6,8,10,1,2,0,610,560,1,20,20
6SM71S3000,123,1,12.3,44,3000,6,1.35,12,0.8,31,1500,20,0,2.88,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,610,560,0.8,20,20
6SM71S3000,123,1,12.3,44,3000,6,1.35,12,0.8,31,1500,20,0,4.032,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,614,560,0.8,24.6,20
6SM71S3000,123,1,12.3,44,3000,6,1.35,12,0.8,31,1500,20,0,5.76,0.7,0.7,0.4,0.5,0.6,1,0.4,9.185185185,10,1,2,0,620,560,0.8,24.6,20
6SM71S3000,123,1,12.3,44,3000,6,1.35,12,0.8,31,1500,20,0,3.5,0.6,1,0.6,1,0.6,2,0.6,10,10,1,2,0,614,560,1,24.6,20
6SM71S3000,123,1,12.3,44,3000,6,1.35,12,0.8,31,1500,20,0,2.5,0.6,1,0.6,1,0.6,2,0.6,12,10,1,2,0,610,560,1,20,20
6SM71S3000,123,1,12.3,44,3000,6,1.35,12,0.8,31,1500,20,0,5,0.6,1,0.6,1,0.6,2,0.6,10,10,1,2,0,620,560,1,24.6,20
6SM71S3000BV,125,1,17.1,44,3000,6,1.35,12,0.8,31,1500,20,0,5.76,0.7,0.7,0.4,0.5,0.6,1,0.4,9.185185185,10,1,2,0,620,560,0.8,34.2,20
6SM71S3000BV,125,1,17.1,44,3000,6,1.35,12,0.8,31,1500,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,4.592592593,10,1,2,0,640,560,0.8,34.2,20
6SM71S30BV,125,1,17.1,44,3000,6,1.35,12,0.8,31,2000,20,0,5,0.6,1,0.6,1,0.6,2,0.6,10,10,1,2,0,620,560,1,34.2,20
6SM71M3000,127,1,15.6,51,3000,6,1.41,9,0.57,42,1500,20,0,2.5,0.6,1,0.6,1,0.6,2,0.6,15,10,1,2,0,610,560,1,20,20
6SM71M3000,127,1,15.6,51,3000,6,1.41,9,0.57,42,1500,20,0,3.5,0.6,1,0.6,1,0.6,2,0.6,15,10,1,2,0,620,560,1,31.2,20
6SM71M3000,127,1,15.6,51,3000,6,1.41,9,0.57,42,1500,20,0,3.5,0.6,1,0.6,1,0.6,0.5,0.2,15,10,4,0,0,620,560,0.8,31.2,20
6SM71M3000,127,1,15.6,51,3000,6,1.41,9,0.57,42,1500,20,0,5,0.6,1,0.6,1,0.6,0.5,0.2,15,10,4,0,0,614,560,0.8,28,20
6SM71M3000,127,1,15.6,51,3000,6,1.41,9,0.57,42,1500,20,0,5,0.6,1,0.6,1,0.6,2,0.6,6,10,1,2,0,614,560,1,28,20
6SM71M30BV,129,1,22,51,3000,6,1.41,9,0.57,42,2000,20,0,3.5,0.6,1,0.6,1,0.6,2,0.6,15,10,1,2,0,620,560,1,40,20
6SM100K3000,131,1,18.8,72,3000,6,1.33,10.5,0.46,74,1500,20,0,5.04,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,620,560,1,37.6,20
6SM100K3000,131,1,18.8,72,3000,6,1.33,10.5,0.46,74,1500,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,640,560,1,37.6,20
6SM100K3000,131,1,18.8,72,3000,6,1.33,10.5,0.46,74,2000,20,0,5.5,0.3,0.7,0.4,1,0.6,1.5,0.6,15,12,1,2,0,620,560,1,37.6,20
6SM100K3000,131,1,18.8,72,3000,6,1.33,10.5,0.46,74,2000,20,0,3.5,0.3,0.7,0.4,1,0.6,1.5,0.6,15,12,1,2,0,614,560,1,28,20
6SM100K30BV,133,1,27.1,72,3000,6,1.33,10.5,0.46,74,1500,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,640,560,1,54.2,20
6SM100K30BV,133,1,27.1,72,3000,6,1.33,10.5,0.46,74,2000,20,0,5.5,0.3,0.7,0.4,1,0.6,1.5,0.6,15,12,1,2,0,620,560,1,40,20
6SM100S3000,135,1,26.7,113,3000,6,1.35,7,0.22,108,2000,20,0,7,0.6,0.7,0.4,0.5,0.6,1.5,0.4,10,10,1,2,0,640,560,1,53.4,20
6SM100S3000,135,1,26.7,113,3000,6,1.35,7,0.22,108,2000,20,0,4.5,0.3,0.7,0.4,1,0.6,0.2,0.4,15,10,4,0,0,620,560,0.8,40,20
6SM100S3000,135,1,26.7,113,3000,6,1.35,7,0.22,108,2000,20,0,4.5,0.3,0.7,0.4,1,0.6,1,0.4,15,10,1,2,0,620,560,1,40,20
6SM100S3000,135,1,26.7,113,3000,6,1.35,7,0.22,108,2000,20,0,4.5,0.3,0.7,0.4,1,0.6,1,0.4,15,10,1,2,0,614,560,1,28,20
6SM100S3000,135,1,26.7,113,3000,6,1.35,7,0.22,108,2000,20,0,4.5,0.3,0.7,0.4,1,0.6,0.2,0.4,15,10,4,0,0,614,560,0.8,28,20
6SM100S30BV,137,1,39.3,113,3000,6,1.35,7,0.22,108,1500,20,0,6.72,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,640,560,1,78.6,20
6SM100S30BV,137,1,39.3,113,3000,6,1.35,7,0.22,108,1500,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,9.14,10,1,2,0,670,560,1,78.6,20
6SM100S30BV,137,1,39.3,113,3000,6,1.35,7,0.22,108,2000,20,0,8,0.7,0.7,0.4,1,0.6,1.5,0.4,8,10,1,2,0,640,560,1,78.6,20
6SM100M3000,139,1,35,150,3000,6,1.32,5,0.16,141,1500,20,0,2.4,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,620,560,1,40,20
6SM100M3000,139,1,35,150,3000,6,1.32,5,0.16,141,1500,20,0,4.8,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,640,560,1,70,20
6SM100M3000,139,1,35,150,3000,6,1.32,5,0.16,141,1500,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,670,560,1,70,20
6SM100M3000,139,1,35,150,3000,6,1.32,5,0.16,141,2000,20,0,4.5,0.6,0.671,0.52,1,0.5,2,0.6,4,15,1,2,0,640,560,1,70,20
6SM100M3000,139,1,35,150,3000,6,1.32,5,0.16,141,2000,20,0,10,0.8,0.8,0.5,1,0.6,1,0.6,5,15,1,2,0,670,560,1,70,20
6SM100M30BV,141,1,52.2,150,3000,6,1.32,5,0.16,141,1500,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,670,560,1,104.4,20
6SM100M30BV,141,1,52.2,150,3000,6,1.32,5,0.16,141,2000,20,0,4.5,0.6,0.671,0.52,1,0.5,2,0.6,4,15,1,2,0,640,560,1,80,20
6SM100M30BV,141,1,52.2,150,3000,6,1.32,5,0.16,141,2000,20,0,10,0.8,0.8,0.5,1,0.6,1,0.6,5,15,1,2,0,670,560,1,104.4,20
6SM100L3000,143,1,42,180,3000,6,1.35,4,0.12,175,1500,20,0,3.84,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,640,560,1,80,20
6SM100L3000,143,1,42,180,3000,6,1.35,4,0.12,175,1500,20,0,6.72,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,670,560,1,84,20
6SM100L30BV,145,1,62.2,180,3000,6,1.35,4,0.12,175,1500,20,0,6.72,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,670,560,1,124.4,20
BH-424-B,502,5,4.2,14,2000,4,2.69,134,6.3,7,1000,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,6.939281289,10,1,2,0,603,560,1,6,20
BH-424-B,502,5,4.2,14,2000,4,2.69,134,6.3,7,1000,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,3.469640644,10,1,2,0,606,560,1,8.4,20
BH-624-D,504,5,12.4,44,2500,6,2.07,23,1.01,20.3,1250,20,0,5.52,0.7,0.7,0.4,0.5,0.6,1,0.4,7.845410628,10,1,2,0,610,560,0.8,20,20
BH-624-D,504,5,12.4,44,2500,6,2.07,23,1.01,20.3,1250,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,5.603864734,10,1,2,0,614,560,0.8,24.8,20
BH-624-D,504,5,12.4,44,2500,6,2.07,23,1.01,20.3,1250,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,3.922705314,10,1,2,0,620,560,0.8,24.8,20
BH824A*,509,5,37,137,4000,6,1.8,7.3,0.155,84,2000,0,20,6,0.2,0.6,0.3,1,0.6,1,0.4,10,10,1,2,0,640,675,1,74,0
BH824A*,509,5,37,137,4000,6,1.8,7.3,0.155,84,2000,0,20,6,0.2,0.6,0.3,1,0.6,0.1,0,30,10,4,0,0,640,675,0.8,74,0
BH826D*,510,5,52,200,3000,6,1.8,4.7,0.088,126,1500,0,20,2,0.4,0.6,0.3,0.5,0.6,1,0.6,5,15,1,2,0,640,675,1,80,0
BH-828-B,511,5,50,175,2500,6,2.5,4.7,0.112,168,1250,20,0,4.512,0.7,0.7,0.4,0.5,0.6,1,0.4,10,10,1,2,0,640,560,0.8,80,20
BH-828-B,511,5,50,175,2500,6,2.5,4.7,0.112,168,1250,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,7.68,10,1,2,0,670,560,0.8,100,20
BH828B*,511,5,50,175,2500,6,2.5,4.7,0.112,168,1250,0,20,1.8,0.4,0.6,0.3,0.5,0.6,1,0.6,5,15,1,2,0,670,675,1,140,0
BH126B*,512,5,2.6,9,7500,4,0.74,38,8.2,0.76,3750,0,20,6,0.2,0.6,0.3,1,0.6,1,0.4,1,8,1,2,0,606,675,1,5.2,0
BH126B*,512,5,2.6,9,7500,4,0.74,38,8.2,0.76,3750,0,20,2.5,0.2,0.6,0.3,1,0.6,1,0.4,3,10,1,2,0,603,675,1,5.2,0
BH226C*,513,5,4.4,16,4900,4,1.25,44,3.9,2.5,2450,0,20,5.5,0.2,0.6,0.3,1,0.6,0.5,0.2,2.5,5,1,2,0,606,675,1,8.8,0
BH426B*,514,5,8.1,27,4000,4,1.95,48,2.1,10,2000,0,20,8,0.2,0.6,0.3,1,0.6,1,0.4,1.5,10,1,2,0,620,675,1,16.2,0
BH426B*,514,5,8.1,27,4000,4,1.95,48,2.1,10,2000,0,20,8,0.2,0.6,0.3,1,0.6,1,0.4,6,10,1,2,0,606,675,1,12,0
BH426B*,514,5,8.1,27,4000,4,1.95,48,2.1,10,2000,0,20,8,0.2,0.6,0.3,1,0.6,1,0.4,1.5,10,1,2,0,614,675,1,16.2,0
BH426B*,514,5,8.1,27,4000,4,1.95,48,2.1,10,2000,0,20,5,0.6,0.6,0.3,1,0.6,0.2,0.2,4,8,4,0,0,610,675,0.8,16.2,0
BH426B*,514,5,8.1,27,4000,4,1.95,48,2.1,10,2000,0,20,5,0.6,0.6,0.3,1,0.6,1,0.4,4,10,1,2,0,610,675,1,16.2,0
BH-122-A,521,5,1,3.6,6000,4,0.7,120,34.9,0.3,3000,20,0,4.32,0.7,0.7,0.4,0.5,0.6,1,0.4,2.285714286,6,1,2,0,601,560,0.8,2,20
BH-122-A,521,5,1,3.6,6000,4,0.7,120,34.9,0.3,3000,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,1.142857143,6,1,2,0,603,560,0.8,2,20
BH122A*,521,5,1,3.6,7500,4,0.705,120,34.97,0.309,3750,0,20,5.4,0.2,0.6,0.3,1,0.6,0.5,0.2,3,8,1,2,0,603,675,1,2,0
BH124B*,522,5,1.8,6.3,7500,4,0.743,58,12.43,0.461,3750,0,20,2.6,0.2,0.6,0.3,1,0.6,0.5,0.2,3,8,1,2,0,603,675,1,3.6,0
BH226E*,523,5,3,11.5,3200,4,1.86,92,8.5,2.5,1600,0,20,4.1,0.2,0.6,0.3,1,0.6,1,0.4,3,10,1,2,0,603,675,1,6,0
BH424D*,524,5,6.3,22.5,3700,4,1.754,60,3.28,7,1850,0,20,5.4,0.2,0.6,0.3,1,0.6,1,0.4,3,10,1,2,0,606,675,1,12,0
BH622B*,525,5,8.4,37.7,4000,6,1.77,32,1.91,10.28,2000,0,20,4.8,0.2,0.6,0.3,1,0.6,1,0.4,3,10,1,2,0,610,675,1,16.8,0
BH422D*,526,5,4,14.4,4600,4,1.445,89,6.11,3.23,2300,0,20,8,0.2,0.6,0.3,1,0.6,1,0.4,3,10,1,2,0,606,675,1,8,0
BH-222-B,527,5,1.3,4.6,3000,4,1.62,272,35.4,1,1500,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,3.29,6,1,2,0,601,560,1,2.6,20
BH-224-B,528,5,2.2,8,3000,4,1.7,152,12.5,1.7,1500,20,0,5.472,0.7,0.7,0.4,0.5,0.6,1,0.4,5.333333333,10,1,2,0,601,560,1,3,20
BH-224-B,528,5,2.2,8,3000,4,1.7,152,12.5,1.7,1500,20,0,7,0.7,0.7,0.4,0.5,0.6,1,0.4,2.666666667,10,1,2,0,603,560,1,4.4,20
